Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
CASTLESOUND RECORDINGS LTD;EH34 5DW;90020;90020;
CIRCUS ALBA LTD;EH27 8DH;85100;"85100
85200
85410
90010";
STARPIC PROJECT;EH16 4LF;90010;90010;www.starpicproject.co.uk
ROUND ABOUT DATA LTD;EH39 4QX;62020;"62020
74909
90010";www.roundaboutdata.com
SICKWIG PRODUCTIONS LIMITED;EH3 7RA;90010;90010;
LA BELLE ANGELE LIMITED;EH3 9EZ;90010;90010;www.labelleangele.co.uk
MUSIC & LYRICS (OKLAHOMA) LIMITED;EH8 9FT;90010;90010;www.musicandlyricslimited.com
ARUSHA GALLERY LTD;EH1 2EN;90040;90040;
TRIBE PORTY C.I.C.;EH15 2AJ;90040;90040;www.tribeporty.org
HUNTERS PRODUCTIONS LIMITED;EH37 5UB;90010;90010;
FRASER JAMES RICE LTD;EH6 8EE;90020;90020;
POLISH CONTEMPORARY ART ORGANISATION;EH7 5RJ;90040;90040;
SING IN THE CITY LTD;EH5 3RX;90010;90010;
ALEXANDER CARGILL LTD;EH10 5EN;90020;90020;
JAGWITCH LIMITED;EH6 7JH;90010;90010;
FUNBOX LTD;EH20 9EQ;90010;90010;
MASON BONE PROJECTS LIMITED;EH3 5DZ;90010;90010;
NUTSHELL THEATRE;EH5 3BS;90010;90010;
CALRAN 0701 LIMITED;EH6 6SU;90020;90020;
THE ACTING SCENE LTD;EH10 4SR;90010;"90010
90020";
THRIVE THEATRE;EH4 6QJ;90010;90010;
MOON FLY THEATRE COMPANY LIMITED;EH3 7RA;90010;90010;
NOBLE INC. LTD;EH10 7AB;90020;90020;www.noblehouse.scot
ROUGH CUT ROBIN PRODUCTIONS LTD;EH13 0AE;90010;90010;
BRUNSTANE PRODUCTIONS LTD;EH12 6DT;90020;90020;
D F SOUND LIMITED;EH46 7JL;90020;90020;
EMMA GALLOWAY LTD;EH14 7BE;70229;"70229
90010";
EVENT TECH-STYLE LTD;EH3 9NY;90020;90020;
HONEY POT ARTS AND CRAFTS LIMITED;EH30 9TD;90040;90040;www.honeypotcreativecafe.com
DAVID VIVANCO LIMITED;EH3 6NA;90010;90010;
LEPUS PRODUCTIONS LTD;EH37 5QF;85520;"85520
90010
90020
90030";
PUBLIC SPEAKING CONSULTANCY LTD;EH21 6RH;90020;90020;
HEAVY SOUND C.I.C.;EH17 8PE;85600;"85600
90020
90030
93199";
QUIXOTIC PRODUCTIONS LTD;EH7 4NL;90010;90010;
LUDENS ENSEMBLE CIC;EH10 4QH;78101;78101;
MUSIC & LYRICS (CHITTY) LIMITED;EH8 9FT;90010;90010;www.musicandlyricslimited.com
LOCKED IN EDINBURGH LIMITED;EH6 6RR;90010;90010;www.lockedinedinburgh.com
HAND UP EVENTS LTD;EH7 6AE;90040;90040;www.handupevents.co.uk
FIRST AND ONLY LTD.;EH4 1DP;78101;78101;
DYNAM-NIC DANCE LTD;EH14 1QB;90020;90020;www.dndance.co.uk
EUROBEAT 2016 LIMITED;EH6 7JH;90010;90010;
PRODUCTION 5 LIMITED;EH8 7AN;90020;"59112
90020";
TAD (INTERNATIONAL) LIMITED;EH4 6GZ;90010;90010;
SCOTT SIMPSON TOURING LIMITED;EH54 9AT;90020;90020;
DIRECT CONTROL UK LTD;EH21 6AA;43210;"43210
77291
82301
90020";
ALL IN HAND EVENTS LTD;EH6 6JA;90020;"90020
90030";
LUCKY SADDLE (SCOTLAND) LTD.;EH3 9DQ;90010;90010;
OVER THE LYNE COMEDY LIMITED;EH46 7EN;90010;90010;
SOME KIND OF THEATRE LTD;EH6 8RR;90010;90010;
MUSIC & LYRICS (ADDAMS) LIMITED;EH8 9FT;90010;90010;www.frompage2stage.com
THINK CIRCUS C.I.C.;EH15 2AJ;90010;90010;
DREW GOWLAND LTD;EH11 2RZ;90010;"90010
90020";
MUSIC TOURIST CIC;EH6 6AW;82302;"82302
82990
85520
90020";
EDINBURGH YOUTH THEATRE LTD;EH15 2BP;90010;"85520
90010";
WATCHTOWER PRODUCTIONS LIMITED;EH1 2EP;90020;90020;
EYEANGLE RECORDS LIMITED;EH54 9JL;18201;"18201
47910
59200
90020";
SOUNDSURF LTD;EH3 7AL;90020;90020;
INDIAN ARTS CONNECTION LIMITED;EH14 5BH;85520;"85520
90010
90020
90030";
FLY EVENTS LTD;EH1 2EP;90020;90020;
SIMON SAYS DANCE LTD.;EH3 8HX;90010;90010;
POLAR FLAME CREATIVE MANAGEMENT LIMITED;EH10 5QN;70210;"70210
90020";
WILDFIRE THEATRE;EH7 4JX;90010;90010;www.wildfiretheatre.co.uk
CREW SCOTLAND LIMITED;EH6 6RG;90020;90020;
SPOOKY TOUCAN LTD;EH45 8QP;90010;90010;
THE SUNSHINE GHOST LIMITED;EH6 8RG;90010;90010;
STAR HARMONIES LTD;EH53 0SE;85590;"85590
90010";
DYNAM-NIC ACADEMIES LTD;EH14 1QB;90010;90010;
EDINBURGH OPEN WORKSHOP LTD;EH1 2BB;90040;90040;
VANESSA BRODRICK LIMITED;EH20 9QZ;90040;90040;
MIDAURUM LIMITED;EH3 7AA;90020;90020;
LODESTAR CONTEMPORARY LIMITED;EH3 1FD;90040;90040;
HANIHAT LIMITED;EH2 1EN;90010;"90010
90020
90030
93199";
LC KATARZIA TATTOO LTD;EH52 6XU;90010;"90010
90030";
CIVIC DIGITS C.I.C.;EH3 6AD;90010;90010;
SELL MORE TICKETS LIMITED;EH3 5HS;90020;90020;
MERRYFLATTS LTD;EH6 6RR;90040;90040;
PARADIGM ELECTRONIC ARTS C.I.C.;EH6 8BR;90020;"90020
90030
90040";
HUZ OF SEWA ENTERTAINMENT LTD;EH5 1NE;90010;90010;
ART POINT SCOTLAND;EH4 5QA;90040;90040;
K-STAR (OLD TOWN) LIMITED;EH11 1LW;90020;90020;
JOE HENDRY SPORTS AND ENTERTAINMENT LIMITED;EH1 3QB;47910;"47910
59132
90010";
JHM DANCE & CHEER LIMITED;EH52 5AF;90010;90010;
FESTIVE EVENTS LTD;EH6 6BZ;90020;90020;
INDEPENDENT ARTS PROJECTS LTD;EH7 4NT;90010;"90010
90020";www.independentartsprojects.com
JONNIE LEWIS FILM LIMITED;EH6 6RR;90020;90020;
K-STAR (1451) LTD;EH11 1LW;90020;90020;
PIANO40 LTD;EH44GS;74909;"74909
78200
90010
93290";
CREATIVE BREAKFASTS LIMITED;EH15 2AJ;56210;"56210
90020
90030
90040";
CREATRAX LTD;EH10 5AL;59200;"59200
90010";
EDINBURGH MUSIC LOVERS LIMITED;EH14 1AY;90010;90010;
EVOLVE EDINBURGH LIMITED;EH33 1DZ;90010;90010;
EDINBURGH FESTIVAL BALLET SCHOOL LIMITED;EH3 5AB;90010;90010;
ENCONTRO STREET BAND FESTIVAL LIMITED;EH15 2AJ;90020;90020;
LIQUID LUNCH PRODUCTIONS LTD.;EH16 5NS;90010;"90010
90030";
EDINBURGH LITTLE THEATRE LIMITED;EH1 2BB;90020;"90020
90040";
URBANE ART LTD;EH1 1DH;90040;90040;www.urbaneart.co.uk
SOUNDSYSTEMS PROJECT C.I.C.;EH3 8DW;85520;"85520
90010";
YARDHEADS LTD;EH6 8PW;59111;"59111
78101
90020
90030";
ANATOMY ARTS CO-OPERATIVE COMMUNITY INTEREST COMPANY;EH6 8JP;90010;"90010
90020
90030";
CENTRE STAGE INTERNATIONAL LTD;EH3 5HS;90020;90020;
EH6 FESTIVAL LTD;EH6 4AH;90040;90040;
SOMEWHERE EDI COMMUNITY INTEREST COMPANY;EH5 3BP;90010;"90010
90020
90030
90040";
SKA DANCE LTD;EH22 3NX;90010;"90010
93130";
SARA KERR LTD;EH5 3ED;90010;90010;
DECAGRAM ART AND CRAFT CIC;EH11 1LH;11050;"11050
90010
90020
90030";
AIM4ART LTD;EH2 3JG;74300;"74300
85590
90010
93290";
MUSIC FOR WELLNESS;EH21 6SA;90030;"90030
90040";
I AM LOUD PRODUCTIONS LTD;EH6 6HP;90010;"90010
90030";
MCCRUDDEN CONSULTING LTD;EH3 9AN;66290;"66290
68100
68209
90010";
EDINBURGH PRINTMAKERS TRADING LIMITED;EH3 9FP;90040;90040;www.edinburghprintmakers.co.uk
BACKSTAGE AUTOMATION UK LTD;EH54 6HN;90020;90020;
STOLEN ELEPHANT THEATRE LTD;EH5 1GJ;90010;90010;
SYNERGY CONCERTS LTD;EH1 3HU;90020;90020;
LACKDHU CRAFTS LTD;EH6 5ES;90040;90040;
GLOVE ON TOUR LTD;EH6 6AW;90020;90020;
FI FRASER PRODUCTION MANAGEMENT LTD;EH6 8RG;90020;90020;
SAMUEL ESCHER RECORDINGS LTD;EH3 6RE;59200;"59200
90010";
ECO WORLD FOOD LTD;EH6 8SJ;46190;"46190
70229
90010";
CAPTIVATE ENTERTAINMENT LTD;EH6 8QW;90010;90010;
STORYTELLING PR LTD;EH9 1PL;70210;"70210
90020";
HIGH FADE MUSIC SERVICES LTD;EH22 1JG;46499;"46499
59200
90010";
PYR PRODUCTIONS LIMITED;EH2 3JG;90010;"90010
90020";
GEORGE GLEN LTD;EH12 5QS;62020;"59200
62020
90020";
11:11 PRODUCTIONS LTD;EH9 1UQ;90010;90010;
KEENAN & K ENTERTAINMENT LIMITED;EH15 1JL;78101;78101;
MUSICA NORDICA CIC;EH5 3QN;90010;90010;
PEARLFISHER THEATRE LTD;EH15 2QX;90010;90010;
SCOT INDIAN EVENTS LTD;EH4 5EZ;90010;"90010
96090";
DOUBLE TROUBLE PROMOTIONS LIMITED;EH47 0HN;90010;90010;
ROLLED UP PRODUCTIONS LIMITED;EH10 4EX;90010;"90010
90020";
TROTWORK EVENTS LTD;EH8 9DB;90010;"90010
90030";
INTERNATIONAL MAGAZINE CENTRE LTD;EH25 9SP;47789;"47789
58190
82990
90040";
SPB MUSIC LTD;EH22 4AD;59200;"59200
90010";
KWAMYC LTD.;EH6 8BB;47630;"47630
47910
90010
90030";
LIMITLESS THEATRE LTD;EH26 8HQ;90010;90010;
RED SHOE MUSIC LIMITED;EH15 2AJ;90020;90020;
CIRQART C.I.C.;EH7 6JF;90010;"90010
90020
90030
93199";
DAVE CONRAD SPORTS AND ENTERTAINMENT LTD;EH3 5DA;47910;"47910
90010
90030
93199";
ASIAN ARTS GLOBAL LTD;EH10 4BZ;90020;"90020
91020";
BLOC GALLERY LTD;EH6 4AE;47781;"47781
90040";
THE THREE BRIDGES FESTIVAL;EH12 8YA;90010;90010;
FANTASTIC RACKET LIMITED;EH1 3HP;90020;90020;
NTA PRODUCTIONS LTD;EH3 6RE;78101;"78101
90010
90020
90030";
LIGHTAUDIO LTD;EH6 8EZ;90020;90020;
STRONGER IS BETTER LTD;EH5 2GL;90010;"90010
90030";
ERSKINE ENTERTAINMENT LIMITED;EH5 2QW;47910;"47910
90020";
VIBE REVUE LIMITED;EH2 4PH;90010;90010;
UP CYCLE CAFE CIC;EH29 9HA;47640;"47640
56102
86900
90020";
THE BISCUIT FACTORY (EDIN) LTD;EH6 5NP;90010;90010;
PORTOBELLO MUSIC SCHOOL CIC;EH4 1NH;85200;"85200
85520
90010";www.portobellomusicschool.com
BACK TO BACK ENTERPRISES;EH11 1AN;85590;"85590
90010";
FUNKTIONCREEP LTD;EH37 5PZ;90010;"90010
90020
90030";
BARE PRODUCTIONS CIC;EH6 8LE;90010;90010;
ALMIGHTY STREET GANG LIMITED;EH6 4HL;90020;90020;
MIA'S AIM C.I.C.;EH54 5DT;90010;"46900
47990
59112
90010";
CLARTYBURD LTD;EH21 6UU;90010;90010;
X&L(UK) LIMITED;EH4 4JZ;56103;"56103
90010";
LAMENTALLY SOUND CIC;EH2 3JG;18201;"18201
85520
90010
93290";
SUN PAVILION PRODUCTIONS LIMITED;EH6 7JH;90010;90010;
ALEX HOWELL CONSULTING LTD;EH12 6AX;90020;90020;
CREATIVE EVENTS MANAGEMENT LTD;EH3 9GU;90020;90020;
IBERODOCS CIC;EH10 4ES;59140;"59140
90010
90020
90030";
SURROGATE PRODUCTIONS LIMITED;EH13 0JT;90010;90010;
UNSTABLE CREATIONS LTD;EH6 8BR;62020;"62020
74100
90020";
HEALING THERAPY CENTRE LTD;EH7 5TG;68209;"68209
86900
90030
90040";
EDINBURGH PERFORMING ARTS DEVELOPMENT (EPAD);EH3 5DZ;90020;90020;
TRIAD PROMOTIONS LTD;EH54 8DD;60200;"60200
78101
93110
93199";
FUSION STUDIOS LTD;EH48 2HR;90010;90010;
ROPEON! CIC;EH5 1EY;90010;90010;
THE WILLIAM SYSON FOUNDATION;EH3 8EJ;90020;90020;
THE WORLD FESTIVAL (2019) LTD;EH11 1NL;78101;78101;
THE WORLD FESTIVAL (2019A) LTD;EH11 1NL;78101;78101;
DANCE HORIZONS LIMITED;EH3 5HW;90010;90010;
COLOURS OF EDINBURGH C.I.C.;EH14 1DJ;47781;"47781
90040";
THE LEITH COLLECTIVE CIC;EH6 6JJ;47789;"47789
47799
90030
90040";
SEM CONFERENCE LTD;EH53 0RD;90040;90040;
OFFBEAT AUDIO LTD;EH1 1SW;59200;"59200
60100
90010
90030";
HOUSE OF JACK C.I.C.;EH8 8BA;85520;"85520
90010
90020
90030";
ISLAND LIFE PRODUCTIONS CIC;EH4 2EB;78101;"78101
90010";
SNAP ELASTIC LTD;EH10 4BZ;85520;"85520
90010
90020";
XUE STUDIO LIMITED;EH17 7LQ;85510;"85510
90010
90020";
THE ARCADE RAVE SOLUTIONS LTD;EH14 2HP;90010;"90010
90020";
THE LIGHTHOUZE LTD;EH15 1EB;90040;"90040
93290";
IFCB LIMITED;EH5 1QF;90020;90020;
FLY EVENTS MIDLOTHIAN LTD;EH1 2EP;90010;"90010
90020";
STUDIO M LTD;EH12 7JU;90040;90040;
GROOVERS LTD;EH16 4FB;90010;"90010
90020";
54EP CIC;EH11 4EP;90020;"90020
90040";
EDINBURGH ART STUDIO LIMITED;EH9 3JE;85520;"85520
90020";
MOKA ARTS LIMITED;EH2 3JG;16230;"16230
74100
90020
90030";
B2 THEATRE COMPANY LTD;EH5 1ER;90010;90010;
GREENMOUNTS LIMITED;EH6 7BD;90010;90010;
THE JACOBITES BAND LIMITED;EH6 6RR;90010;90010;
GHOSTBAG LTD;EH10 4BZ;90010;"90010
90020
90030";
GLASS LAB EDINBURGH LTD;EH6 4ER;23120;"23120
47520
85520
90040";
BEE ENTERTAINED LIMITED;EH8 7LQ;90010;90010;
GAZE CONSULTANT LTD;EH16 5BS;90010;90010;
CHURCH HILL ART STUDIO LTD;EH14 1LY;90040;90040;
CROWNBRIDGE LIMITED;EH2 2AF;90040;90040;
THE LADY & THE BEAR LTD;EH10 4QH;56102;"56102
90020";
PUSH THE BOAT OUT LIMITED;EH1 3HP;90010;"90010
90020
90030";
RARE EVENTS GROUP LTD;EH22 3AG;90020;90020;
ASIAN ARTS UNIVERSAL LTD;EH10 4BZ;82301;"82301
90010
90020";
PST ENTERTAINMENTS LTD;EH21 6AA;90010;90010;
MARTIN & MARTIN THEATRE COMPANY LTD;EH6 5EZ;90010;90010;
CRADOCK LECKIE HOLDINGS LTD;EH6 4NA;90020;90020;
AFRICAN MAUA CIC;EH3 6RE;85520;"85520
90010
90030";
WNDJ GROUP LTD;EH32 9RJ;90020;90020;
STEH GROUP LTD;EH22 5NL;56302;"56302
90010";
ADONAI CHRISTIAN MUSIC & GOSPEL RECORDS LIMITED;EH1 3QB;90010;"90010
90020
90030";
SNEAKS EVENTS CIC;EH1 1JW;90020;90020;
HIDDEN DOOR CHARITABLE COMPANY LTD;EH8 9TY;90020;"90020
90040";
JORDAN & SKINNER LTD;EH6 8SG;90010;90010;
MADE IN MIDLOTHIAN C.I.C.;EH37 5RL;90020;"90020
93290
94990";
DRIVE IN EVENTS LTD;EH1 2EP;90010;90010;
GQUAVERS STUDIO LIMITED;EH16 4PY;90020;90020;
HATCHET MARTIAL ARTS LIMITED;EH6 7JJ;90010;90010;
M&BEES LTD;EH54 8ER;78101;78101;
TRASH PANDA CIC;EH48 4DN;90020;90020;
THE BOOK BROLLY LTD;EH10 5LQ;90010;90010;
CHUBBY HOT PRODUCTIONS LTD;EH20 9NX;90010;"90010
90030";
THE UNIVERSAL FACTORY LTD;EH7 5NW;56210;"56210
90010";
COMMSPLEX LTD;EH8 8HH;90020;90020;
JGM EDIN LIMITED;EH6 5BJ;90020;90020;
GM MAC LIMITED;EH6 6RR;90020;90020;
ROWANBANK ENVIRONMENTAL ARTS & EDUCATION CIC;EH39 5DY;85590;"85590
90010";
OGADUDU MUZIK LTD;EH6 5BB;59200;"59200
90010
90030";
SCORPION EVENTS LIMITED;EH22 2QA;90010;90010;
